Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
The Gardens at San Carlos,"4553 E San Carlos Place S, Tucson, AZ 85712","$5,000",Assisted Living,https://www.caring.com/senior-living/arizona/tucson/the-gardens-at-san-carlos,17,(520) 655-6188,https://www.seniorcare.com/assisted-living/az/tucson/gardens-at-la-cholla/1320/
Sherwood Village Assisted Living & Memory Care,"102 S Sherwood Village Drive, Tucson, AZ 85710",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/sherwood-village-assisted-living-memory-care-85710,140,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/sherwood-village-assisted-living-and-memory-care/1238/
Vip Assisted Living,"15441 W Becker Lane, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/vip-assisted-living,10,(800) 558-0653,Not found
Suncreek Surprise Llc,"16437 N 169Th Dr, Surprise, AZ 85388",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/suncreek-surprise-llc,9,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/sun-creek-at-surprise-farms/1489/
Family Loving Kare S2,"1675 West Placita Abreojos, Sahuarita, AZ 85629",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/sahuarita/family-loving-kare-85716,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/sahuarita/family-loving-kare-in-green-valley/1461/
Sunrise Asst Lvng Home Ii,"16038 W Evans Drive, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/sunrise-asst-lvng-home-ii,7,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/sunrise-assisted-living-home-ii/48760/
The Forum at Tucson,"2500 North Rosemont Boulevard, Tucson, AZ 85712","$2,300",Assisted Living,https://www.caring.com/senior-living/arizona/tucson/the-forum-at-tucson-85712,130,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/forum-at-tucson/930/
Casa Blanca Eldercare,"1135 West Twin Buttes Road, Sahuarita, AZ 85629",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/sahuarita/casa-blanca-eldercare-85629,Unknown,(800) 558-0653,Not found
Elite Assisted Living 4,"10754 W Bronco Trail, Peoria, AZ 85383",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/peoria/elite-assisted-living-4,Unknown,(800) 558-0653,Not found
The Oasis at El Corral,"2721 North Oracle Road, Tucson, AZ 85705",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/the-oasis-at-el-corral,59,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/oasis-at-el-corral-assisted-living-center/1279/
Villa Hermosa,"6300 East Speedway Boulevard, Tucson, AZ 85710",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/villa-hermosa-85710,135,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/villa-hermosa/48317/
Sun Creek At Surprise Far,"16437 N. 169Th Drive, Surprise, AZ 85388",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/sun-creek-at-surprise-far,9,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/sun-creek-at-surprise-farms/1489/
Sunrise Adult Care Home,"16768 W Bristol Lane, Surprise, AZ 85374",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/sunrise-adult-care-home-surprise,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/sunrise-adult-care-home-2/1691/
Hummingbird Manor Assisted,"602 NORTH ALAMO AVENUE, Tucson, AZ 85711",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/hummingbird-manor-assisted,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/hummingbird-manor-1/2020/
The Hacienda at the River,"2720 East River Road, Tucson, AZ 85718","$4,315",Assisted Living,https://www.caring.com/senior-living/arizona/tucson/the-hacienda-at-the-river,10,(800) 558-0653,Not found
Family Loving Kare Green Valley,"17420 S. La Canada, Sahuarita, AZ 85629",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/sahuarita/family-loving-kare-green-valley-85629,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/sahuarita/family-loving-kare-in-green-valley/1461/
Desert Dreams Adult Care Home,"8902 East Harborage Drive, Tucson, AZ 85710",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/desert-dreams-adult-care-home-85715,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/desert-dreams-adult-care-home/2429/
Devon Gables Rehabilitation Center,"6150 EAST GRANT ROAD, Tucson, AZ 85712",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/devon-gables-rehabilitation-center,312,(800) 558-0653,https://www.seniorcare.com/nursing-homes/az/tucson/devon-gables-rehabilitation-center/35145/
"Tontin's Care, Llc","18391 W Statler St, Surprise, AZ 85388",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/tontin-s-care-llc,Unknown,(800) 558-0653,Not found
Ashton Ranch Asst Living,"13844 N 150Th Dr, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/ashton-ranch-asst-living,9,(800) 558-0653,Not found
Family Loving Kare S3,"1680 West Placita Abreojos, Sahuarita, AZ 85629","$3,000",Assisted Living,https://www.caring.com/senior-living/arizona/sahuarita/family-loving-kare-s3-85629,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/sahuarita/family-loving-kare-in-green-valley/1461/
Highland Park Assisted,"19512 N. 66Th Ave., Glendale, AZ 85308",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/highland-park-assisted,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/glendale/highland-park-assisted-living-home/1117/
Fellowship Square Tucson,"8111 East Broadway, Tucson, AZ 85710","$1,380",Assisted Living,https://www.caring.com/senior-living/arizona/tucson/fellowship-square-tucson-85710,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/oasis-at-fellowship-square-tucson/2438/
Arizona Royal Ranch,"14350 West Crocus Drive, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/arizona-royal-ranch,259,(800) 558-0653,Not found
Arizona Care Llc,"14451 N 155Th Dr, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/arizona-care-llc,200,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/arizona-care/2155/
"Medlock Caring Place, Llc","7475 W Medlock Dr, Glendale, AZ 85303",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/medlock-caring-place-llc,Unknown,(800) 558-0653,Not found
Loving Arms Assisted Living,"15341 North 183rd Drive, Surprise, AZ 85388",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/loving-arms-assisted-living-surprise,10,(800) 558-0653,Not found
Meridian Assisted Living,"14320 W Mandalay Ln, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/meridian-assisted-living,10,(800) 558-0653,Not found
Highland Hills Adult Care,"2828 W Goldfield Dr, Tucson, AZ 85745",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/highland-hills-adult-care,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/highland-hills-adult-care-home/1640/
Villa Maria Care Center,"4310 EAST GRANT ROAD, Tucson, AZ 85712",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/villa-maria-care-center-85712,65,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/villa-maria-care-center/2674/
Catalina Village Assisted Living,"5324 EAST 1ST STREET, Tucson, AZ 85711",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/catalina-village-assisted-living-85711,107,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/catalina-village-assisted-living/2705/
Avista Lake Havasu City,"3076 Shoshone Drive, Lake Havasu City, AZ 86406","$3,600",Assisted Living,https://www.caring.com/senior-living/arizona/lake-havasu-city/avista-lake-havasu-city,43,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/lake-havasu-city/jasmine-house/2644/
Family Loving Kare S1,"1681 W Placita Abreojos, Sahuarita, AZ 85629","$3,000",Assisted Living,https://www.caring.com/senior-living/arizona/sahuarita/family-loving-kare-s1-85629,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/sahuarita/family-loving-kare-s1/2220/
Sierra Del Sol Senior Living,"8151 E Speedway Blvd, Tucson, AZ 85710","$2,600",Assisted Living,https://www.caring.com/senior-living/arizona/tucson/sierra-del-sol-senior-living,140,(800) 558-0653,Not found
Simancas Assisted Living Home,"550 South Country Club Road, Tucson, AZ 85716",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/simancas-assisted-living-home-tucson,5,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/simancas-assisted-living-home/1741/
Broadway Proper,"400 S Broadway Place, Tucson, AZ 85710",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/broadway-proper-85710,90,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/broadway-proper-retirement-community/2642/
Golden Springs Senior Living,"13535 W. Redfield Road, Surprise, AZ 85379","$2,200",Assisted Living,https://www.caring.com/senior-living/arizona/surprise/golden-springs-senior-living-85379,9,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/golden-springs-senior-living/1811/
Precious Loving Home Care,"15244 W Watson Ln, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/precious-loving-home-care,7,(800) 558-0653,Not found
Lynda's Courtyard,"2732 W Monte Vista Pl, Tucson, AZ 85745",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/lynda-s-courtyard,Unknown,(800) 558-0653,Not found
Avondale Alh,"13514 W Monterey Way, Avondale, AZ 85392",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/avondale/avondale-alh,7,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/avondale/avondale-assisted-living/2349/
Gloriane Ach,"5231 W Kaler Cir, Glendale, AZ 85301",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/gloriane-ach,Unknown,(800) 558-0653,Not found
Assisted Living Arizona,"14384 W. Maui Lane, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/assisted-living-arizona,Unknown,(800) 558-0653,Not found
Sunset Afh,"16118 N 168th Ln, Surprise, AZ 85388",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/sunset-afh-surprise,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/sunset-adult-family-home/1917/
Grace Home Ii,"2301 S Quail Hollow Dr, Tucson, AZ 85710",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tucson/grace-home-ii-tucson,5,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/tucson/grace-home-assisted-living/1742/
Meridian 2 Assisted Livin,"17931 N Woodrose Ave, Surprise, AZ 85374",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/meridian-2-assisted-livin,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/meridian-assisted-home-living/1575/
Royal Caribbean Assisted Living Home Llc,"15844 W Caribbean Ln, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/royal-caribbean-assisted-living-home-llc,7,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/royal-caribbean-assisted-living-home/48716/
Best Home Care Of Surprise,"14405 N 151st Dr, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/best-home-care-of-surprise-surprise,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/best-home-care-of-surprise/1130/
Paradise For Parents Quality Care,"14210 No. 138th Court, Surprise, AZ 85379","$2,000",Assisted Living,https://www.caring.com/senior-living/arizona/surprise/paradise-for-parents-quality-care,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/a-paradise-for-parents-care/48332/
Venues Assisted Lving Hom,"15226 W Becker Lane, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/venues-assisted-lving-hom,6,(800) 558-0653,Not found
Arizona Angels Care Home,"15227 W Country Gables Dr, Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/arizona-angels-care-home-surprise,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/arizona-angels-care-home/1436/
Arrowhead Senior Living,"7886 W. Piute Ave, Glendale, AZ 85308","$3,000",Assisted Living,https://www.caring.com/senior-living/arizona/glendale/arrowhead-senior-living,5,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/glendale/arrowhead-senior-living/1064/
Casa Del Rey Asst Lvng,"22284 N 102Nd Ln, Peoria, AZ 85383",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/peoria/casa-del-rey-asst-lvng,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/peoria/casa-del-rey-assisted-living-care-home/1623/
I Care Assisted Living - CLOSED,"18224 N 168th Ave, Surprise, AZ 85374",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/i-care-assisted-living-closed,64,(800) 558-0653,Not found
Acacia Cove,"5964 W Bluefield Ave, Glendale, AZ 85308",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/acacia-cove,5,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/glendale/acacia-cove-assisted-living/994/
Claremont Assisted Living,"1221 Claremont Dr, Lake Havasu City, AZ 86406","$3,500",Assisted Living,https://www.caring.com/senior-living/arizona/lake-havasu-city/claremont-assisted-living,Unknown,(800) 558-0653,Not found
Sheridan Garden Assisted,"8322 W Oregon Ave, Glendale, AZ 85305",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/sheridan-garden-assisted-glendale,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/glendale/sheridan-garden-assisted-living/1595/
Radiant Care Home,"15174 W. Boca Raton Rd., Surprise, AZ 85379",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/surprise/radiant-care-home,6,(800) 558-0653,Not found
Haven House Assisted Living Home,"1791 Cliffrose Drive, Lake Havasu City, AZ 86406",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/lake-havasu-city/haven-house-assisted-living-home-86406,Unknown,(800) 558-0653,Not found
SunHaven Assisted Living - North,"2845 Havasupai Blvd., Lake Havasu City, AZ 86404",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/lake-havasu-city/sunhaven-assisted-living-north,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/lake-havasu-city/sunhaven-assisted-living-north/48315/
Simply Together Assisted Living,"8635 No. Via La Serena, Paradise Valley, AZ 85253","$4,500",Assisted Living,https://www.caring.com/senior-living/arizona/paradise-valley/simply-together-assisted-living,Unknown,(800) 558-0653,Not found
G & J Personal Care Ii,"6826 W Sweetwater Ave, Peoria, AZ 85381",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/peoria/g-j-personal-care-ii-peoria,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/peoria/g-j-personal-care-ii/1292/
The Next Genesis Inc,"11207 N 53Rd Ave, Glendale, AZ 85304",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/the-next-genesis-inc,5,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/glendale/the-next-genesis-ii/48780/
Rose Garden Ii Homecare,"7643 W Palmaire Ave, Glendale, AZ 85303",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/rose-garden-ii-homecare,5,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/glendale/rose-garden-ii-homecare/48711/
Bethany Assisted Living,"10846 West Deanna Drive, Sun City, AZ 85373",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/sun-city/bethany-assisted-living-peoria-az,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/sun-city/bethany-assisted-living-home/1197/
