Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
The Glenwood Supportive Living of Mt. Zion,"1635 Baltimore Ave., Mount Zion, IL 62549","$4,024",Assisted Living,https://www.caring.com/senior-living/illinois/mount-zion/the-glenwood-supportive-living-of-mt-zion-mount-zion,Unknown,(800) 558-0653,Not found
Shepherd Premier of Oregon,"8 Terrace View Blvd, Oregon, IL 61061","$7,000",Assisted Living,https://www.caring.com/senior-living/illinois/oregon/shepherd-premier-of-oregon,7,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/oregon/shepherd-premier-of-oregon/17732/
South Lawn Shelter Care Inc,"512 S Franklin St, Bunker Hill, IL 62014",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/bunker-hill/south-lawn-shelter-care-inc,Unknown,(800) 558-0653,Not found
Evergreen Place Decatur,"2225 Mt. Zion Rd, Decatur, IL 62526",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/decatur/evergreen-place-decatur,Unknown,(800) 558-0653,Not found
Laclede Oaks Manor And Village Of Laclede Oaks,"703 S Laclede Station Rd, Webster Groves, MO 63119",Not available,Assisted Living,https://www.caring.com/senior-living/missouri/webster-groves/laclede-oaks-manor-and-village-of-laclede-oaks,Unknown,(800) 558-0653,Not found
Eagle Ridge of Decatur,"875 W. McKinley Avenue, Decatur, IL 62526",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/decatur/eagle-ridge-of-decatur-decatur,55,(800) 558-0653,Not found
Morningside of Sterling,"2705 Ave E, Sterling, IL 61081",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/sterling/morningside-of-sterling,87,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/sterling/morningside-of-sterling/49874/
Sherwood Lodge,"116 Cherry St., Williams Bay, WI 53191","$3,220",Assisted Living,https://www.caring.com/senior-living/wisconsin/williams-bay/sherwood-lodge,Unknown,(800) 558-0653,Not found
Primrose Retirement Community of Decatur,"1145 West Arbor Drive, Decatur, IL 62526",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/decatur/primrose-retirement-community-62526,68,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/decatur/primrose-of-decatur/49887/
Eastern Star Home,"P.O. Box 317, Macon, IL 62544",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/macon/eastern-star-home,14,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/oriskany/eastern-star-home/59108/
Imboden Creek Garden Assisted Living,"185 W. Imboden Drive, Decatur, IL 62521",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/decatur/imboden-creek-garden-assisted-living,46,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/decatur/imboden-creek-gardens/17790/
Sterling Towers,"2403 E 19th St, Sterling, IL 61081",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/sterling/sterling-towers,Unknown,(800) 558-0653,Not found
Shepherd Premier of Dixon,"503 Countryside Lane, Dixon, IL 61021","$7,000",Assisted Living,https://www.caring.com/senior-living/illinois/dixon/shepherd-premier-of-dixon,7,(800) 558-0653,Not found
Hickory Point Christian Village,"565 W. Marion Ave., Forsyth, IL 62535",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/forsyth/hickory-point-christian-village-62535,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/forsyth/hickory-point-christian-village/17781/
Pinecrest Of Lake Geneva,"N3367 County Road NN, Lake Geneva, WI 53147",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/lake-geneva/pinecrest-of-lake-geneva-lake-geneva,20,(800) 558-0653,https://www.seniorcare.com/assisted-living/wi/lake-geneva/pinecrest-of-lake-geneva/43715/
Carriage Crossing of Decatur,"2650 North Monroe St, Decatur, IL 62526","$4,200",Assisted Living,https://www.caring.com/senior-living/illinois/decatur/carriage-crossing-of-decatur,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/decatur/carriage-crossing-senior-living-decatur/58565/
Avonlea Cottage Of Sterling,"2201 E. LeFevre Road, Sterling, IL 61081",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/sterling/avonlea-cottage-of-sterling,30,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/sterling/avonlea-cottage-sterling/17658/
Sage Meadow of Lake Geneva,"6722 State Road 50 East, Lake Geneva, WI 53147","$3,500",Assisted Living,https://www.caring.com/senior-living/wisconsin/lake-geneva/sage-meadow-of-lake-geneva,Unknown,(800) 558-0653,Not found
Arbor Village of Geneva Crossing,"201 Townline Rd, Lake Geneva, WI 53147",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/lake-geneva/arbor-village-of-geneva-crossing,36,(800) 558-0653,https://www.seniorcare.com/assisted-living/wi/lake-geneva/arbor-village-of-geneva-crossing/45391/
Tanglewood Village,"1293 S. 34th Street, Decatur, IL 62521",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/decatur/tanglewood-village-62521,Unknown,(800) 558-0653,Not found
Arbor View Assisted Living and Memory Care,"34201 Arbor Lane, Burlington, WI 53105","$4,500",Assisted Living,https://www.caring.com/senior-living/wisconsin/burlington/arbor-view-assisted-living-and-memory-care,40,(800) 558-0653,https://www.seniorcare.com/assisted-living/wi/burlington/arbor-view-communities/42688/
Heritage Woods of Sterling,"2205 Oak Grove Avenue, Sterling, IL 61081","$4,050",Assisted Living,https://www.caring.com/senior-living/illinois/sterling/heritage-woods-of-sterling-sterling,Unknown,(800) 558-0653,Not found
Chelp,"1429 North Jasper Street, Decatur, IL 62526",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/decatur/chelp-62526,Unknown,(800) 558-0653,Not found
Parkway Center,"1801 Avenue G, Sterling, IL 61081",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/sterling/parkway-center,Unknown,(800) 558-0653,Not found
The Gardens at Moweaqua,"525 S Macon St, Moweaqua, IL 62550","$2,000",Assisted Living,https://www.caring.com/senior-living/illinois/moweaqua/the-gardens-at-moweaqua,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/moweaqua/the-gardens-at-moweaqua/49876/
Springbrook Village,"1101 S Pine St, Burlington, WI 53105",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/burlington/springbrook-village,Unknown,(800) 558-0653,Not found
The Hopedale Commons,"221 SW Railroad St., Hopedale, IL 61747",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/hopedale/the-hopedale-commons-61747,45,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/hopedale/hopedale-commons/17787/
Charter Senior Living of Pekin,"2700 S 14th St, Pekin, IL 61554","$4,100",Assisted Living,https://www.caring.com/senior-living/illinois/pekin/charter-senior-living-of-pekin,61,(800) 558-0653,Not found
The Lodge at Manito,"1303 S East Avenue, Manito, IL 61546","$3,600",Assisted Living,https://www.caring.com/senior-living/illinois/manito/the-lodge-at-manito,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/manito/the-lodge-at-manito/58626/
Boulevard Manor,"945 Lake Geneva Blvd, Lake Geneva, WI 53147",Not available,Assisted Living,https://www.caring.com/senior-living/wisconsin/lake-geneva/boulevard-manor,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/wi/lake-geneva/boulevard-manor/42816/
"Autumn Accolade, Inc","13516 Townline Rd, Green Valley, IL 61534",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/green-valley/autumn-accolade-inc-61534,Unknown,(800) 558-0653,Not found
Charter Senior Living of Washington,"100 Grand Victorian Pl., Washington, IL 61571","$3,150",Assisted Living,https://www.caring.com/senior-living/illinois/washington/charter-senior-living-of-washington-washington,122,(800) 558-0653,https://www.seniorcare.com/nursing-homes/il/washington/washington-senior-living/145000/
Pine Brook Pointe,"1001 S Pine Street, Burlington, WI 53105","$5,000",Assisted Living,https://www.caring.com/senior-living/wisconsin/burlington/pine-brook-pointe-53105,66,(800) 558-0653,https://www.seniorcare.com/assisted-living/wi/burlington/pine-brook-pointe/43701/
Liberty Village of Peoria,"6906 N Stalworth Dr, Peoria, IL 61615",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/peoria/liberty-village-of-peoria-61615,Unknown,(800) 558-0653,Not found
Serenity Assisted Living and Memory Care,"4000 North Main St., East Peoria, IL 61611","$3,300",Assisted Living,https://www.caring.com/senior-living/illinois/east-peoria/serenity-assisted-living-and-memory-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/east-peoria/serenity-assisted-living/58572/
Villas of Holly Brook and Reflections East Peoria,"1000 Centennial Dr, East Peoria, IL 61611",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/east-peoria/villas-of-holly-brook-and-reflections-east-peoria-61611,74,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/east-peoria/villas-of-holly-brook-east-peoria/58573/
Apostolic Christian Skylines,"7023 NE Skyline Dr., Peoria, IL 61614",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/peoria/apostolic-christian-skylines-peoria,36,(800) 558-0653,https://www.seniorcare.com/nursing-homes/il/peoria/apostolic-christian-skylines/145933/
Chillicothe Senior Living,"404 Stillwater Drive, Chillicothe, IL 61523","$3,850",Assisted Living,https://www.caring.com/senior-living/illinois/chillicothe/chillicothe-senior-living,73,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/chillicothe/evergreen-senior-living-chillicothe/58561/
Snyder Village,"1200 EAST PARTRIDGE, Metamora, IL 61548",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/metamora/snyder-village-61548,106,(800) 558-0653,https://www.seniorcare.com/nursing-homes/il/metamora/snyder-village/145596/
Bickford of Peoria,"1920 W. Willow Knolls Drive, Peoria, IL 61614","$3,498",Assisted Living,https://www.caring.com/senior-living/illinois/peoria/bickford-of-peoria-61614,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/peoria/bickford-of-peoria/17673/
Country Comfort -Elmwood,"829 Hurff Drive, Elmwood, IL 61529","$4,950",Assisted Living,https://www.caring.com/senior-living/illinois/elmwood/country-comfort-elmwood-61529,Unknown,(800) 558-0653,Not found
Heartis Village Peoria,"8201 Route 91, Peoria, IL 61615","$4,200",Assisted Living,https://www.caring.com/senior-living/illinois/peoria/heartis-village-peoria,108,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/peoria/heartis-village-of-peoria/58668/
St. Francis Woods,"3507 N Molleck Drive, Peoria, IL 61604",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/peoria/st-francis-woods-61604,Unknown,(800) 558-0653,https://www.seniorcare.com/home-care/il/peoria/st-francis-medical-center/2836/
Morton Villas of Holly Brook,"1709 N Main St, Morton, IL 61550",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/morton/morton-villas-of-holly-brook-61550,76,(800) 558-0653,Not found
Pekin Villas of Holly Brook and Reflections Memory Care,"2720 S 14th Street, Pekin, IL 61554",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/pekin/pekin-villas-of-holly-brook-and-reflections-memory-care-61554,86,(800) 558-0653,Not found
Lutheran Hillside Village,"6901 N. Galena Road, Peoria, IL 61614",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/peoria/lutheran-hillside-village-61614,107,(800) 558-0653,https://www.seniorcare.com/nursing-homes/il/peoria/lutheran-hillside-village/145768/
Heritage Senior Homes,"524 N Carole Ave, Hanna City, IL 61536",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/hanna-city/heritage-senior-homes,Unknown,(800) 558-0653,Not found
Saxony Court Senior Living - CLOSED,"500 Centennial Drive, East Peoria, IL 61611","$1,800",Assisted Living,https://www.caring.com/senior-living/illinois/east-peoria/saxony-court-senior-living-closed,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/east-peoria/saxony-court-senior-living-east-peoria/58571/
Supportive Living of Washington,"1150 Newcastle Rd., Washington, IL 61571","$5,100",Assisted Living,https://www.caring.com/senior-living/illinois/washington/supportive-living-of-washington,Unknown,(800) 558-0653,Not found
Amy's Country Manor,"2949 S 14th Street, Pekin, IL 61554",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/pekin/amy-s-country-manor,14,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/pekin/amy-s-country-manor/58640/
Aperion Care Peoria Heights,"1629 East Gardner Lane, Peoria Heights, IL 61614",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/peoria-heights/aperion-care-peoria-heights,110,(800) 558-0653,https://www.seniorcare.com/nursing-homes/il/peoria-heights/aperion-care-peoria-heights/145811/
Southside Manor Apartments,"915 S Helen St, Peoria, IL 61605",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/peoria/southside-manor-apartments-peoria,6,(800) 558-0653,Not found
Kiwanis London House,"1408 E London Ave, Peoria, IL 61603",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/peoria/kiwanis-london-house,Unknown,(800) 558-0653,Not found
Washington Villas of Hollybrook,"1285 Independence Drive Ct., Washington, IL 61571",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/washington/washington-villas-of-hollybrook-61571,79,(800) 558-0653,Not found
Heddington Oaks,"2223 West Hedding Avenue, Peoria, IL 61604",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/peoria/heddington-oaks,214,(800) 558-0653,Not found
Sharon Health Care Pines,"3614 N. Rochelle Lane, Peoria, IL 61604",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/peoria/sharon-health-care-pines-peoria-illinois,144,(800) 558-0653,https://www.seniorcare.com/nursing-homes/il/peoria/sharon-health-care-pines/14E322/
Snyder Village Assisted Living,"1115 Harbors Lane, Metamora, IL 61548",Not available,Assisted Living,https://www.caring.com/senior-living/illinois/metamora/snyder-village-assisted-living-61548-4,65,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/metamora/snyder-village-assisted-living/17872/
The Glenwood Assisted Living of Effingham,"101 E. Rickleman Ave, Effingham, IL 62401","$3,725",Assisted Living,https://www.caring.com/senior-living/illinois/effingham/the-glenwood-assisted-living-of-effingham,42,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/effingham/the-glenwood-of-effingham/49841/
Villas of Holly Brook - Effingham,"904 W Evergreen Ave, Effingham, IL 62401","$4,400",Assisted Living,https://www.caring.com/senior-living/illinois/effingham/villas-of-holly-brook-effingham,44,(800) 558-0653,https://www.seniorcare.com/assisted-living/il/effingham/villas-of-holly-brook-effingham/58575/
