Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Pinnacles at Burton Assisted Living,"8750 Burton Way, Los Angeles, CA 90048","$4,000",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/pinnacles-at-burton-assisted-living,Unknown,(800) 558-0653,Not found
Affordable Board & Care Assisted Living,"11382 Kamloops Street, Sylmar, CA 91342","$4,000",Assisted Living,https://www.caring.com/senior-living/california/sylmar/affordable-board-care-assisted-living,Unknown,(800) 558-0653,Not found
Land of Peace,"6624 Sale Ave., West Hills, CA 91307","$5,500",Assisted Living,https://www.caring.com/senior-living/california/west-hills/land-of-peace,Unknown,(800) 558-0653,Not found
Elite Retirement Residence,"6900 Royer Ave., West Hills, CA 91307","$6,500",Assisted Living,https://www.caring.com/senior-living/california/west-hills/elite-retirement-residence,Unknown,(800) 558-0653,Not found
Eleanor's Residential Home,"4926 Shenandoah Avenue, Los Angeles, CA 90056","$8,000",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/eleanors-residential-home-90056,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/eleanor-s-residential-home/5318/
Laurel Heights,"13960 Peach Hill Rd., Moorpark, CA 93021","$4,995",Assisted Living,https://www.caring.com/senior-living/california/moorpark/laurel-heights-moorpark,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/morgan-hill/laurel-heights/51950/
Ivy Park at West Hills,"9012 Topanga Canyon Road, West Hills, CA 91304","$3,895",Assisted Living,https://www.caring.com/senior-living/california/west-hills/ivy-park-at-west-hills,Unknown,(800) 558-0653,Not found
Atria Tarzana,"5325 Etiwanda Avenue, Los Angeles, CA 91356","$9,600",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/atria-tarzana-91356,Unknown,(800) 558-0653,Not found
Canyon Trails,"7945 Topanga Canyon Boulevard, Canoga Park, CA 91304","$3,645",Assisted Living,https://www.caring.com/senior-living/california/canoga-park/canyon-trails,Unknown,(800) 558-0653,Not found
Westmont Culver City,"11141 Washington Boulevard, Culver City, CA 90232","$5,770",Assisted Living,https://www.caring.com/senior-living/california/culver-city/westmont-culver-city,Unknown,(800) 558-0653,Not found
Belmont Village Hollywood Heights,"2051 N. Highland Avenue, Los Angeles, CA 90068","$4,650",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/belmont-village-hollywood-heights-90068,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/belmont-village-hollywood/51064/
Home Care of West Hills #2 LLC,"22523 Schoolcraft St., West Hills, CA 91307","$4,000",Assisted Living,https://www.caring.com/senior-living/california/west-hills/home-care-of-west-hills-2-llc,Unknown,(844) 440-8313,https://www.seniorcare.com/assisted-living/ca/west-hills/west-hills-home-care/10718/
Valley Vista Senior Living,"7040 Van Nuys Blvd., Los Angeles, CA 91405","$3,495",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/valley-vista-senior-living,Unknown,(800) 558-0653,Not found
Ivy Park at Santa Monica,"1312 15th St, Santa Monica, CA 90404","$4,995",Assisted Living,https://www.caring.com/senior-living/california/santa-monica/ivy-park-at-santa-monica,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/santa-monica/ivy-home/6840/
CityView,"515 N. La Brea Avenue, Los Angeles, CA 90036","$3,795",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/cityview,Unknown,(800) 558-0653,Not found
Sage Mountain,"3499 Grande Vista Dr., Thousand Oaks, CA 91320","$3,995",Assisted Living,https://www.caring.com/senior-living/california/thousand-oaks/sage-mountain,Unknown,(800) 558-0653,Not found
Raya's Paradise Residential Care Communities,"1533 N. Stanley Ave., Los Angeles, CA 90046","$7,000",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/rayas-paradise-residential-care-communities-90046-2,Unknown,(800) 558-0653,Not found
Raya's Paradise Residential Care Communities,"849 North Gardner Street, Los Angeles, CA 90046","$7,000",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/rayas-paradise-inc-90046,Unknown,(800) 558-0653,Not found
True Life Care,"22740 Hatteras Street, Woodland Hills, CA 91367","$6,500",Assisted Living,https://www.caring.com/senior-living/california/woodland-hills/true-life-care,Unknown,(800) 558-0653,Not found
West Pico Terrace Assisted Living,"6050 W Pico Blvd, Los Angeles, CA 90035","$4,000",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/west-pico-terrace-assisted-living,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ca/los-angeles/west-pico-terrace-healthcare-wellness-centre-lp/55119/
Sunshine Senior Living,"15955 Kalisher St, Granada Hills, CA 91344","$3,500",Assisted Living,https://www.caring.com/senior-living/california/granada-hills/sunshine-senior-living,Unknown,(844) 698-3351,Not found
Ivy Park at Culver City,"4061 Grandview Boulevard, Los Angeles, CA 90066","$5,695",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/ivy-park-at-culver-city,Unknown,(800) 558-0653,Not found
Raya's Paradise Residential Care Communities,"852 N. Sierra Bonita Ave, Los Angeles, CA 90046","$7,000",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/rayas-paradise-residential-care-communities-90046-3,Unknown,(800) 558-0653,Not found
Ocean Gardens Senior Living Facilities,"1304 Princeton St, Santa Monica, CA 90404","$4,500",Assisted Living,https://www.caring.com/senior-living/california/santa-monica/ocean-gardens-senior-living-facilities-santa-monica,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/santa-monica/ocean-gardens-2/8278/
Ocean Park Residences I,"2108 Oak Street, Santa Monica, CA 90405","$5,500",Assisted Living,https://www.caring.com/senior-living/california/santa-monica/ocean-park-residences-i-90405,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/santa-monica/ocean-park-residence-1/8282/
Westwood Manor,"1539 Midvale Avenue, Los Angeles, CA 90024","$9,500",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/westwood-manor-90024,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/westwood-manor/10754/
Land of Peace 6,"22626 Kittridge St., West Hills, CA 91307","$5,500",Assisted Living,https://www.caring.com/senior-living/california/west-hills/land-of-peace-6,Unknown,(800) 558-0653,Not found
The Gardens at Park Balboa,"7046 Kester Avenue, Van Nuys, CA 91405","$2,800",Assisted Living,https://www.caring.com/senior-living/california/van-nuys/the-gardens-at-park-balboa-van-nuys,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/van-nuys/gardens-at-park-balboa/5869/
Raya's Paradise Residential Care Communities,"825 Larrabee Street, West Hollywood, CA 90069","$7,000",Assisted Living,https://www.caring.com/senior-living/california/west-hollywood/rayas-paradise-residential-care-90069,Unknown,(800) 558-0653,Not found
Land of Peace 2,"6636 Sale Ave., West Hills, CA 91307","$5,500",Assisted Living,https://www.caring.com/senior-living/california/west-hills/land-of-peace-2,Unknown,(800) 558-0653,Not found
Bel Air Manor,"1024 N Sepulveda Blvd, Los Angeles, CA 90049","$15,000",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/bel-air-manor-90049,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/bel-air-manor/3857/
Aurora Senior Living,"15918 Napa St, Los Angeles, CA 91343","$3,500",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/aurora-senior-living,Unknown,(844) 524-1158,Not found
The Watermark at Westwood Village,"947 Tiverton Avenue, Los Angeles, CA 90024","$8,430",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/the-watermark-at-westwood-village,Unknown,(800) 558-0653,Not found
Charnock East,"11365 Charnock Road, Los Angeles, CA 90066","$5,500",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/charnock-east-90066,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/charnock-east/4569/
Land of Peace 3,"22600 Kittridge St, West Hills, CA 91307","$5,500",Assisted Living,https://www.caring.com/senior-living/california/west-hills/land-of-peace-3,Unknown,(800) 558-0653,Not found
Miko Inn,"3017 Malcolm Avenue, Los Angeles, CA 90034","$7,500",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/miko-inn,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/miko-inn/7841/
Ciela,"17310 West Vereda De La Montura, Pacific Palisades, CA 90272","$8,295",Assisted Living,https://www.caring.com/senior-living/california/pacific-palisades/ciela,Unknown,(800) 558-0653,Not found
Land of Peace 5,"22625 Kittridge St., West Hills, CA 91307","$5,500",Assisted Living,https://www.caring.com/senior-living/california/west-hills/land-of-peace-5,Unknown,(800) 558-0653,Not found
The Preserve at Woodland Hills,"6221 Fallbrook Ave, Woodland Hills, CA 91367","$5,000",Assisted Living,https://www.caring.com/senior-living/california/woodland-hills/the-preserve-at-woodland-hills,Unknown,(800) 558-0653,Not found
Brentwood on Sunset,"11580 Sunset Blvd., Los Angeles, CA 90049","$9,500",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/brentwood-on-sunset-90049,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/brentwood-on-sunset/4096/
West Hills Home Care II,"22523 Schoolcraft Street, Los Angeles, CA 91307",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/west-hills-home-care-ii-91307,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/west-hills/west-hills-home-care/10718/
Clarendon Senior Living - The Gaviota House,"6724 Gaviota Avenue, Los Angeles, CA 91406",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/clarendon-senior-living-the-gaviota-house,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/woodland-hills/clarendon-assisted-living-i/4666/
Silver Light Care,"8201 Vantage Ave, Los Angeles, CA 91605",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/silver-light-care-91605,Unknown,(800) 558-0653,Not found
Miracle Assisted Living - Winnetka,"20648 Londelius St, Winnetka, CA 91306",Not available,Assisted Living,https://www.caring.com/senior-living/california/winnetka/miracle-assisted-living-winnetka-91306,Unknown,(800) 558-0653,Not found
We Care Senior Facility,"3350 El Nido Street, Camarillo, CA 93010",Not available,Assisted Living,https://www.caring.com/senior-living/california/camarillo/we-care-senior-facility,Unknown,(800) 558-0653,Not found
Serene Nature Assisted Living,"10987 Luddington Street, Sun Valley, CA 91352","$2,800",Assisted Living,https://www.caring.com/senior-living/california/sun-valley/serene-nature-assisted-living-91352,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sun-valley/serene-life-senior-care/52514/
Raya's Paradise Residential Care Communities,"1156 N. Gardner St., West Hollywood, CA 90046",Not available,Assisted Living,https://www.caring.com/senior-living/california/west-hollywood/rayas-paradise-residential-care-communities-90046,Unknown,(800) 558-0653,Not found
VIP Senior Living,"5457 Woodman Ave, Sherman Oaks, CA 91401",Not available,Assisted Living,https://www.caring.com/senior-living/california/sherman-oaks/vip-senior-living,Unknown,(800) 558-0653,Not found
Villa Catherine Senior Care Facility,"7001 Van Noord Avenue, Hollywood, CA 91605",Not available,Assisted Living,https://www.caring.com/senior-living/california/hollywood/villa-catherine-senior-care-facility-91605,Unknown,(800) 558-0653,Not found
Better Living II & III,"622 North Harper Avenue, Los Angeles, CA 90048",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/better-living-ii-iii,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/better-living-care-ii/3975/
Ayres Residential Care Home: West Los Angeles,"10940 Ayres Avenue, Los Angeles, CA 90064",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/ayres-residential-care-home-west-los-angeles-90064,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/ayres-residential-care-home/3772/
Norwich Avenue Care,"8042 Norwich Ave, Van Nuys, CA 91402","$3,500",Assisted Living,https://www.caring.com/senior-living/california/van-nuys/norwich-avenue-care,Unknown,(800) 558-0653,Not found
Regal Care Senior Living,"​3316 Greenville Ave, Simi Valley, CA 93063",Not available,Assisted Living,https://www.caring.com/senior-living/california/simi-valley/regal-care-senior-living-93063,Unknown,(800) 558-0653,Not found
Sunshine Heights,"6711 S. Halm Avenue, Los Angeles, CA 90056",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/sunshine-heights-90056,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/sunshine-heights/52714/
Be Well Senior Living Inc.,"14739 Morrison Street, Sherman Oaks, CA 91403",Not available,Assisted Living,https://www.caring.com/senior-living/california/sherman-oaks/be-well-senior-living-inc-91403,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sherman-oaks/be-well-senior-living/3831/
Oceans Garden Senior Living Facility,"1247 25th St, Santa Monica, CA 90404",Not available,Assisted Living,https://www.caring.com/senior-living/california/santa-monica/oceans-garden-90404,Unknown,(800) 558-0653,Not found
Circle of Life Care,"25852 Mcbean Parkway, #210, Valencia, CA 91355",Not available,Assisted Living,https://www.caring.com/senior-living/california/valencia/circle-of-life-care-91355,Unknown,(800) 558-0653,Not found
Bentley House I,"2572 S. Bentley Avenue, Los Angeles, CA 90064",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/bentley-house-i,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/bentley-house-i/51074/
Bernadette Home Care,"2281 Yosemite Ave., Simi Valley, CA 93063",Not available,Assisted Living,https://www.caring.com/senior-living/california/simi-valley/bernadette-home-care-simi-valley,Unknown,(800) 558-0653,Not found
Evening Grace Senior Care Homes,"8811 Zelzah Avenue, Northridge, CA 91325",Not available,Assisted Living,https://www.caring.com/senior-living/california/northridge/evening-grace-senior-care-homes,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/northridge/evening-grace-res-facility-for-elderly/51553/
Royal Bellingham Luxury Retire,"12229 Chandler Blvd., Los Angeles, CA 91607",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/royal-bellingham-luxury-retire,Unknown,(800) 558-0653,Not found
Blue Skies Ranch,"6061 Shirley Ave., Tarzana, CA 91356",Not available,Assisted Living,https://www.caring.com/senior-living/california/tarzana/blue-skies-ranch,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/big-bear-city/blue-skies-manor/51105/
