Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
The Merriman,"209 Merriman Road  Akron OH, 44303, Akron, OH 44303",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/akron/merriman-the-44303,60,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/akron/the-merriman/365859/
Grande Village Suites,"2610 East Aurora Rd., Twinsburg, OH 44087",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/twinsburg/grande-village-suites-44087,104,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/twinsburg/grande-village-villas/36010/
Stow Glen Assisted Living - CLOSED,"4285 kent road, Stow, OH 44224",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/stow/stow-glen-assisted-living-closed,90,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/stow/stow-glen-assisted-living/36284/
HappyToBeHome,"5215 Parkside Trail, Solon, OH 44139","$2,250",Assisted Living,https://www.caring.com/senior-living/ohio/solon/happytobehome,Unknown,(800) 558-0653,Not found
The Gardens at Cuyahoga,"45 chart road, Cuyahoga Falls, OH 44223",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/cuyahoga-falls/the-gardens-at-cuyahoga,152,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/cuyahoga-falls/the-gardens-at-cuyahoga-falls/35993/
Grande Pointe Healthcare,"3 Merit Dr, Richmond Heights, OH 44143",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/richmond-heights/grande-pointe-healthcare,176,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/richmond-heights/grande-pointe-healthcare-commu/366008/
Village at St Edward The,"3131 Smith Road, Fairlawn, OH 44333",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/fairlawn/village-at-st-edward-the-44333,122,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/fairlawn/the-village-at-st-edward/36351/
Regina Health Center,"5232 Broadview Rd, Richfield, OH 44286",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/richfield/regina-health-center-44286,99,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/richfield/regina-health-center/365927/
Altercare at Saint Joseph Center,"4291 richmond road, Cleveland, OH 44122",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/cleveland/altercare-at-saint-joseph-center,22,(800) 558-0653,Not found
Rely's Adult Family Home,"8008 Dresden Ave, Parma, OH 44129",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/parma/rely-s-adult-family-home,Unknown,(800) 558-0653,Not found
Van Gorder Manor,"37819 euclid avenue, Willoughby, OH 44094",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/willoughby/van-gorder-manor,26,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/willoughby/van-gorder-manor/36338/
McGregor,"14900 Private Drive, Cleveland, OH 44112",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/cleveland/mcgregor-nursing-home-44112,90,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/east-cleveland/mcgregor-assisted-living/59799/
Legacy Place - Twinsburg,"9928 vail drive, Twinsburg, OH 44087",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/twinsburg/legacy-place-twinsburg-44087,114,(800) 558-0653,Not found
Parma Care Center,"5553 Broadview Rd, Parma, OH 44134",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/parma/parma-care-center-44134,104,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/parma/parma-care-center/365758/
The Heights Care & Rehab Center,"2801 East Royalton Road, Broadview Heights, OH 44147",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/broadview-heights/the-heights-care-and-rehab-center-44147,149,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/broadview-heights/heights-rehabilitation-and-healthcare-center-the/365661/
Arbors at Fairlawn The,"575 S CLEVELAND MASSILLON ROAD, Fairlawn, OH 44333",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/fairlawn/arbors-at-fairlawn-the-44333,88,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/fairlawn/arbors-at-fairlawn-the/365689/
Pleasant Lake Villa,"7260 RIDGE RD, Parma, OH 44129",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/parma/pleasant-lake-villa-44129,209,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/parma/pleasant-lake-villa/365706/
Deaconess-Zane Center,"3105 Devonshire Rd, Cleveland, OH 44109",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/cleveland/deaconess-zane-center,Unknown,(800) 558-0653,Not found
Braeview Manor,"20611 EUCLID AVE, Euclid, OH 44117",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/euclid/braeview-manor,97,(800) 558-0653,Not found
Amelia Grace Assisted Living,"7090 Wilson Mills Road, Chesterland, OH 44026",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/chesterland/amelia-grace-assisted-living,Unknown,(800) 558-0653,Not found
The Inn at Coal Ridge,"1300 CoalRidge Parkway, Wadsworth, OH 44281",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/wadsworth/the-inn-at-coal-ridge-44281,133,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/wadsworth/the-inn-at-coal-ridge/59969/
Marymount Place,"5200 Marymount Village Dr, Cleveland, OH 44125",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/cleveland/marymount-place,104,(800) 558-0653,Not found
Apostolic Christian Village,"10680 Steiner Rd, Rittman, OH 44270",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/rittman/apostolic-christian-village,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/rittman/apostolic-christian-home/35818/
Continuing Healthcare of Cuyahoga Falls,"300 East bath road, Cuyahoga Falls, OH 44223",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/cuyahoga-falls/continuing-healthcare-of-cuyahoga-falls,122,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/cuyahoga-falls/continuing-healthcare-of-cuyahoga-falls/365826/
Governor's Village,"280 N. Commons Blvd, mayfield village, OH 44143","$4,475",Assisted Living,https://www.caring.com/senior-living/ohio/mayfield-village/governors-village-44143,99,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/mayfield-village/governor-s-village/36002/
Generations Senior Living of Berea,"4 Berea Commons, Berea, OH 44017",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/berea/generations-senior-living-of-berea-berea,113,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/berea/generations-senior-living-berea/35846/
Gates Mills Club,"6759 Mayfield Rd, Mayfield Heights, OH 44124","$2,825",Assisted Living,https://www.caring.com/senior-living/ohio/mayfield-heights/gates-mills-club-mayfield-heights-44124,234,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/mayfield-heights/gates-mills-club-senior-living/59878/
Jennings,"10204 Granger Road, Garfield Heights, OH 44125",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/garfield-heights/jennings,107,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/garfield-heights/jennings-assisted-living/36061/
Precious Care Assisted Living Senior Home,"8095 Auburn Road, Painesville, OH 44077",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/painesville/precious-care-assisted-living-senior-home-44077,Unknown,(800) 558-0653,Not found
Northampton Meadows,"4572 State Road, Peninsula, OH 44264",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/peninsula/northampton-meadows,Unknown,(800) 558-0653,Not found
Altenheim Senior Living,"18627 Shurmer Rd, Strongsville, OH 44136",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/strongsville/altenheim-senior-living,128,(800) 558-0653,Not found
Ohio Living Rockynol,"1150 W Market St, Akron, OH 44313",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/akron/ohio-living-rockynol,74,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/akron/ohio-living-rockynol/365051/
The Echelon of Medina - Ohio,"635 N Huntington Street, Medina, OH 44256",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/medina/the-echelon-of-medina-ohio-44256,115,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/medina/the-echelon-assisted-living/59880/
The Beechwood Family Home,"3338 Beechwood Ave, Cleveland, OH 44118",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/cleveland/the-beechwood-family-home,Unknown,(800) 558-0653,Not found
The Village of St. Edward - Wadsworth,"880 Main Street, Wadsworth, OH 44281",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/wadsworth/the-village-of-st-edward-wadsworth-44281,183,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/wadsworth/the-village-of-st-edward-at-wadsworth/59970/
Inn at the Pines Assisted Living & Memory Care,"18122 Claridon Troy Rd, Hiram, OH 44234","$4,785",Assisted Living,https://www.caring.com/senior-living/ohio/hiram/inn-at-the-pines-assisted-living-memory-care,42,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/hiram/the-inn-at-the-pines/36191/
Jennings at Brecksville,"8736 Brecksville Road, Brecksville, OH 44141",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/brecksville/jennings-at-brecksville,146,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/brecksville/jennings-at-brecksville/59729/
Greenwood,"200 LAUREL LAKE DR, Hudson, OH 44236",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/hudson/greenwood-assisted-living,75,(800) 558-0653,Not found
Mt. Alverna Village,"6765 State Road, Parma, OH 44134","$3,547",Assisted Living,https://www.caring.com/senior-living/ohio/parma/mt-alverna-village-44134,45,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/parma/mount-alverna-village/36152/
Plum Creek Senior Living Community,"891 Marks Road, Brunswick, OH 44212",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/brunswick/plum-creek-senior-living-community-44212,130,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/brunswick/plum-creek-assisted-living/36195/
Heather Hill Care Communities,"12340 bass lake road, Chardon, OH 44024",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/chardon/heather-hill-care-communities,161,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/chardon/heather-hill-care-communities/365800/
Vitalia Senior Residences at Strongsville,"21452 Royalton Road, Strongsville, OH 44149","$3,500",Assisted Living,https://www.caring.com/senior-living/ohio/strongsville/vitalia-senior-residences-at-strongsville,150,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/strongsville/vitalia-senior-residences-at-strongsville/59950/
Shaker Gardens,"3550 Northfield Road, Shaker Heights, OH 44122",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/shaker-heights/shaker-gardens,126,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/shaker-heights/shaker-gardens-assisted-living/36242/
Park Creek Center,"10064 north church drive, parma heights, OH 44130",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/parma-heights/park-creek-center-44130,75,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/parma-heights/park-creek-center/36178/
"Brewster Parke, Inc.","360 Wabash Avenue North, Brewster, OH 44613",$515,Assisted Living,https://www.caring.com/senior-living/ohio/brewster/brewster-parke-inc,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/brewster/brewster-park-assisted-living/59730/
East Park Retirement Community,"6360 Elmdale Road, brook park, OH 44142",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/brook-park/east-park-retirement-community-44142,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/brook-park/east-park-retirement-community/35950/
Hudson Elms Nursing Home,"563 W STREETSBORO ROAD, Hudson, OH 44236",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/hudson/hudson-elms-nursing-home-44236,75,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/hudson/hudson-elms-nursing-center/365874/
Middleburg Heights Assisted Living,"15435 Bagley Road, Middleburg Heights, OH 44130","$3,500",Assisted Living,https://www.caring.com/senior-living/ohio/middleburg-heights/middleburg-heights-assisted-living,105,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/middleburg-heights/middleburg-heights-assisted-living/35871/
Copley Health Center,"155 HERITAGE WOODS DRIVE, copley, OH 44321",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/copley/copley-health-center-44321,130,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/copley/copley-health-center/365771/
Tranquility of Copley,"2631 Copley Road, Akron, OH 44321",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/akron/tranquility-of-copley,130,(800) 558-0653,Not found
Aberdeen Crossing,"399 Bishop Rd, Highland Heights, OH 44143",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/highland-heights/aberdeen-crossing,99,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/cleveland/aberdeen-crossings-al/35806/
Hines Hill Senior Living,"6731 Industrial Pkwy, Hudson, OH 44236","$4,200",Assisted Living,https://www.caring.com/senior-living/ohio/hudson/hines-hill-senior-living,57,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/hudson/hines-hill-senior-living/59836/
Statesman Apartments,"16705 Van Aken Blvd, Shaker Heights, OH 44120",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/shaker-heights/statesman-apartments,Unknown,(800) 558-0653,Not found
Traditions at Bath Road,"300 E Bath Rd, Cuyahoga Falls, OH 44223",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/cuyahoga-falls/traditions-at-bath-road-cuyahoga-falls,99,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/cuyahoga-falls/traditions-at-bath-road/36327/
Legacy Place Parma,"7377 Ridge Rd, Parma, OH 44129",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/parma/legacy-place-parma,100,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/parma/legacy-place-parma/36089/
Angels For Care,"664 E 130th St, Cleveland, OH 44108",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/cleveland/angels-for-care,Unknown,(800) 558-0653,Not found
Brookdale Camelot Medina,"49-A Leisure Lane, Medina, OH 44256","$4,272",Assisted Living,https://www.caring.com/senior-living/ohio/medina/brookdale-camelot-medina,150,(800) 558-0653,https://www.seniorcare.com/assisted-living/oh/medina/brookdale-camelot-medina/36287/
Life Care Center of Medina,"2400 COLUMBIA RD, Medina, OH 44256",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/medina/life-care-center-of-medina-44256,156,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/medina/life-care-center-of-medina/365085/
Mary Rox Group Home,"3529 E 118th St, Cleveland, OH 44105",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/cleveland/mary-rox-group-home,Unknown,(800) 558-0653,Not found
Greenbrier Healthcare Center,"6455 Pearl Rd, parma heights, OH 44130",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/parma-heights/greenbrier-healthcare-center,162,(800) 558-0653,https://www.seniorcare.com/nursing-homes/oh/parma-heights/greenbrier-health-center/365192/
Deaconess Family House,"13500 Ridge Rd, Cleveland, OH 44133",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/cleveland/deaconess-family-house,Unknown,(800) 558-0653,Not found
Briar Hill Health Care Residen,"15950 PIERCE ST, Middlefield, OH 44062",Not available,Assisted Living,https://www.caring.com/senior-living/ohio/middlefield/briar-hill-health-care-residen-44062,5,(800) 558-0653,Not found
